Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
Kaz Incorporated,2008-11-01,2008-09-24,2008-09-24,"One Vapor Trail  Hudson, NY, 12534",Columbia,,N/A,Economic,66,337,337
Kmart Corporation  Store #3436,2008-10-26,2008-08-22,2008-08-22,"999 E. Ridge Road  Rochester, NY, 14621",Monroe,,N/A,Economic,71,46,46
L.B. Furniture Industries LLC.,2008-05-30,2008-05-20,2008-05-20,"99 S. 3rd Street  Hudson, NY, 12534",Columbia,,N/A,Economic 63290,1,99,99
Lehman Brothers Inc.,2008-05-10,2008-03-12,2008-03-12,"50 Broadway  New York, NY, ",New York,,N/A,Economic,102,,
Lehman Brothers Inc.,2008-05-10,2008-03-12,2008-03-12,"85 10th Avenue  New York, NY, ",New York,,N/A,Economic,103,,
Lehman Brothers Inc.,2008-05-10,2008-03-12,2008-03-12,"399 Park Avenue  New York, NY, ",New York,,N/A,Economic,104,,
Lehman Brothers Inc.,2008-05-10,2008-03-12,2008-03-12,"605 Third Avenue  New York, NY, ",New York,,N/A,Economic,105,,
Lehman Brothers Inc.,2008-05-10,2008-03-12,2008-03-12,"745 Seventh Avenue  New York, NY, ",New York,,N/A,Economic,106,,
Lehman Brothers Inc.,2008-05-10,2008-03-12,2008-03-12,"1271 Avenue of the Americas  New York, NY, ",New York,,N/A,Economic,107,600,600
Lehman Brothers Inc.,2008-05-10,2008-03-12,2008-03-12,"1301 Avenue of the Americas  New York, NY, ",New York,,N/A,Economic,108,,
Liberty Mutual,2008-11-24,2008-09-25,2008-09-25,"251 Salina Meadows Parkway Suite 260  Syracuse, NY, 13212",Onondaga,,N/A,Economic,65,51,51
Manpower Inc. (IBM),2008-04-29,2008-05-06,2008-05-06,"22 IBM Rd., Suite 208  Poughkeepsie, NY, 12601",Dutchess,,N/A,Sudden unforeseen request by IBM to end assign,1,100,100
Manpower Inc. (IBM),2009-01-05,2008-12-24,2008-12-24,"2455 South Road  Poughkeepsie, NY, 12601",Dutchess,,N/A,IBM s decision to eliminate Manpower assignments,1,135,135
"MedUS Services, LLC (HealthNow New York Inc.)",2008-08-29,2008-06-30,2008-06-30,"33 Lewis Road, P.O. Box 5200  Binghamton, NY, 13902",Broome,,N/A,New government contract modernization of Medicare,1,45,45
Merrill Lynch,2008-06-27,2008-05-02,2008-05-02,"2 World Financial Center  New York, NY, 10281",New York,,N/A,Economic,91,,
Merrill Lynch,2008-06-27,2008-05-02,2008-05-02,"4 World Financial Center, 31st Fl  New York, NY, 10080",New York,,N/A,Economic,92,500,500
Merrill Lynch,2008-06-27,2008-05-02,2008-05-02,"10 Teleport Drive  New York, NY, 10080",New York,,N/A,Economic,93,,
Merrill Lynch,2008-06-27,2008-05-02,2008-05-02,"222 Broadway  New York, NY, 10080",New York,,N/A,Economic,94,,
Metro One,2008-03-07,2008-01-07,2008-01-07,"100 Engineers Road  Hauppauge, NY, ",Suffolk,,N/A,Economic,116,172,172
Metropolitan Jewish Geriatric Center Adult Home Care,2008-12-31,2008-10-30,2008-10-30,"6405 Seventh Avenue  Brooklyn, NY, 11220",Kings,,N/A,Economic,55,220,220
"Microdyne Outsourcing, Inc.",2009-01-09,2008-11-10,2008-11-10,"265 Industrial Park Drive  Binghamton, NY, 13904",Broome,,N/A,Economic,46,91,91
Morgan Stanley,2008-11-01,2008-12-08,2008-12-08,"750 Seventh Avenue 30th Floor  New York, NY, 10019",New York,,N/A,Economic,24,590,590
National Gypsum-Wallboard Division,,2008-11-21,2008-11-21,"Riverside Avenue Extension  East Greenbush, NY, 12061",Rensselaer,,N/A,Economic,37,71,71
National Wholesale Liquidators,2008-11-28,2008-11-13,2008-11-13,"111 Hempstead Turnpike (Headquarters)  West Hempstead, NY, 11552",Suffolk,,N/A,Economic,43,316,316
"New England Laminates Co., Inc. NELCO (subsidiary of Park Electrochemical Corp.)",2009-01-09,2008-12-08,2008-12-08,"40 Governor Drive  Newburgh, NY, 12550",Orange,,N/A,Economic,25,77,77
New Line Cinema Corporation,2008-06-27,2008-04-28,2008-04-28,"597 Fifth Avenue  New York, NY, 10017",New York,,N/A,Business Restructure,1,0,0
New Line Cinema Corporation,2008-06-27,2008-04-28,2008-04-28,"888 Seventh Avenue #20  New York, NY, 10106",New York,,N/A,Business Restructure,2,175,175
New York City Off Track Betting Corporation,2008-06-16,2008-04-15,2008-04-15,"1501 Broadway  New York, NY, 10036",New York,,N/A,Distribution of revenues insufficient funds,1,"1,111","1,111"
NXP Semiconductors,2009-01-09,2008-11-12,2008-11-12,"Hudson Valley Research Park, 2070 Rt 52, PO Bx 1279  Hopewell Junction, NY, 12533",Dutchess,,N/A,Economic,45,512,512
"Ocean Logistics LLC (subsidiary of C&S Wholesale Grocers, Inc.)",2008-03-29,2008-01-30,2008-01-30,"199 Lowell Avenue  Central Islip, NY, ",Suffolk,,N/A,Economic,115,251,251
"Olympus Surgical & Industrial America, Inc. (OSIA)",2008-10-31,2008-08-01,2008-08-01,"One Corporate Drive  Orangeburg, NY, 10962",Rockland,,N/A,Improve Efficiency centralize operations,1,150,150
Oswego Wire Inc.,2008-09-15,2008-09-17,2008-09-17,"One Wire Drive  Oswego, NY, 13126",Oswego,,N/A,Economic,68,53,53
Par Pharmaceutical,2009-05-29,2008-10-17,2008-10-17,"30 Dunnigan Drive   Suffern, NY, 10901",Rockland,,N/A,Economic,60,5,5
Par Pharmaceutical,2008-12-15,2008-10-17,2008-10-17,"One Ram Ridge  Spring Valley, NY, 10977",Rockland,,N/A,Economic,61,118,118
Paramount Pictures,2008-09-22,2008-07-24,2008-07-24,"1633 Broadway  New York, NY, 10019",New York,,N/A,Economic Reorganization,1,2,2
PELCO,2008-04-08,2008-02-11,2008-02-11,"10 Corporate Drive  Orangeburg, NY, 10962",Rockland,,N/A,Restructuring related to an acquisition of Pelco,1,80,80
"Penguin Supermarkets, Inc. (Key Food)",2008-06-24,2008-05-01,2008-05-01,"9408 Third Avenue  Brooklyn, NY, 11209",Kings,,N/A,Chain drugstore to replace supermarket,1,80,80
"Penny Curtiss Baking Co., Inc. a wholly owned subsidiary of Penn Traffic Company",2008-01-02,2008-01-04,2008-01-04,"1810 Lemoyne Avenue  Syracuse, NY, ",Onondaga,,N/A,Economic,117,174,174
Plug Power,2009-01-09,2008-12-18,2008-12-18,"968 Albany Shaker Road  Latham, NY, 12110",Albany,,N/A,Economic,10,68,68
"Portola Packaging, Inc.",2008-07-20,2008-05-22,2008-05-22,"602 Northway 10 Industrial Park  Clifton Park, NY, 12065",Saratoga,,N/A,Economic,88,78,78
"Proctor and Gamble Pharmaceuticals, Inc.",2009-01-01,2008-12-15,2008-12-15,"147 State Highway 320  Norwich, NY, 13815",Chenango,,N/A,Economic,14,94,94
R. T. Vanderbilt Company Inc. (Gouverneur Talc Division),2008-12-31,2008-10-30,2008-10-30,"1837 State Highway 812  Gouverneur, NY, 13642",St Lawrence,,N/A,Discontinuing talc production foreign competition,1,17,17
Radian Asset Assurance Inc.,2008-07-02,2008-07-01,2008-07-01,"335 Madison Avenue  New York, NY, 10017",New York,,N/A,Economic,85,50,50
Ramada Plaza Hotel JFK,2008-10-31,2008-09-02,2008-09-02,"144 JFK Airport  Jamaica, NY, 11430",Queens,,N/A,Loss of Lease,1,202,202
Republic Airways Buffalo Base Chautauqua Airlines,2008-09-10,2008-07-16,2008-07-16,"Buffalo Niagara Intn'l Airport 4200 Genesee St  Buffalo, NY, 14225",Erie,,N/A,Economic,76,,
Republic Airways LaGuardia Base U.S. Airways Express,2008-09-10,2008-07-16,2008-07-16,"U.S. Airways Terminal Room 1214  Flushing, NY, 11371",Queens,,N/A,Economic,77,3,3
RJR Paratransit Corp.,,2008-10-31,2008-10-31,"1855 Hylan Boulevard  Staten Island, NY, 10305",Richmond,,N/A,Loss of Contract,1,200,200
Roadway Express - Garden City NY (Parent co. YRC Worldwide),2009-03-01,2008-12-30,2008-12-30,"140 Gordon Drive  Syosset, NY, 11791",Nassau,,N/A,Economic,3,36,36
Roadway Express - Syracuse NY,2009-03-01,2008-12-30,2008-12-30,"151 Falso Drive  Syracuse, NY, 13211",Onondaga,,N/A,Economic,4,39,39
Roadway Express (Parent co. YRC Worldwide),2009-03-01,2008-12-30,2008-12-30,"90 Ransier Road  West Seneca, NY, 14224",Erie,,N/A,Economic,1,338,338
"Robeco Investment Management, Inc.",2008-02-28,2008-02-28,2008-02-28,"909 Third Avenue  New York, NY, 10022",New York,,N/A,Economic,110,115,115
Rochester Gas & Electric (RG&E) Russell Station,2008-07-31,2008-05-20,2008-05-20,"1101 Beach Avenue  Rochester, NY, 14612",Monroe,,N/A,Economic,89,108,108
Saint Francis Hospital/Mental Health Units,2009-03-15,2008-12-16,2008-12-16,"240 North Road  Poughkeepsie, NY, 12601",Dutchess,,N/A,Economic,12,21,21
Sandoz,2008-03-21,2008-01-23,2008-01-23,"227-15 North Conduit Avenue  Laurelton, NY, 11413",Queens,,N/A,Entered a contract to sell facility,1,193,193
"Schrader-Bridgeport International, Inc.",,2008-12-03,2008-12-03,"5985 Tar Bell Road  Syracuse, NY, 13206",Onondaga,,N/A,Economic,29,28,28
Selfhelp Community Services Inc.,2008-06-17,2008-04-01,2008-04-01,"520 Eighth Avenue, 5th Floor  New York, NY, 10018",New York,,N/A,Loss of HRA Contract,1,482,482
"Sherwood Valve, LLC",2008-10-10,2008-08-12,2008-08-12,"2111 Liberty Drive  Niagara Falls, NY, 14304",Niagara,,N/A,Economic,74,147,147
Shop Vac Corporation,2008-11-26,2008-09-25,2008-09-25,"15 Mills Avenue  Endicott, NY, 13901",Broome,,N/A,Economic,64,220,220
Sisters of St. Joseph/The Academy of St. Joseph,,2008-12-01,2008-12-01,"1725 Brentwood Road  Brentwood, NY, 11717",Suffolk,,N/A,Economic,32,41,41
"SkyWest Airlines, Inc.",2008-06-01,2008-02-20,2008-02-20,"Greater Binghamton/Edwin Link Field, 2534 Airport Road  Johnson, NY, 13790",Orange,,N/A,Loss of Ground Handling Contract Binghamton BGM,1,8,8
Sodexo Inc.,2008-10-18,2008-10-17,2008-10-17,"235 East 42nd Street  New York, NY, 10017",New York,,N/A,Loss of Contract,4,144,144
"Sodexo, Inc.",2008-05-31,2008-04-01,2008-04-01,"90 Merrick Avenue, Suite 210  East Meadow, NY, 11554",Nassau,,N/A,Possible Loss of Contract,1,103,103
"Sodexo, Inc.",2008-06-30,2008-04-30,2008-04-30,"SUNY Plattsburgh, 101 Broad Street  Plattsburgh, NY, 12901",Clinton,,N/A,Contract expired,1,122,122
St. Andrew-Diocese of Rochester,2008-06-30,2008-05-01,2008-05-01,"901 Portland Avenue  Rochester, NY, 14621",Monroe,,N/A,Low Enrollment,8,39,39
St. Boniface-Diocese of Rochester,2008-06-30,2008-05-01,2008-05-01,"15 Whalin Street  Rochester, NY, 14620",Monroe,,N/A,Low Enrollment,9,26,26
St. John of Rochester-Diocese of Rochester,2008-06-30,2008-05-01,2008-05-01,"10 Wickford Way  Fairport, NY, 14450",Monroe,,N/A,Low Enrollment,10,32,32
St. John the Evangelist-Diocese of Rochester,2008-06-30,2008-05-01,2008-05-01,"65 Martha Street  Spencerport, NY, 14559",Monroe,,N/A,Low Enrollment,11,26,26
"St. Lawrence Zinc Co., LLC",2008-08-22,2008-08-22,2008-08-22,"408 Sylvia Lake Road  Gouverneur, NY, 13642",St Lawrence,,N/A,Economic,72,176,176
St. Margaret Mary-Diocese of Rochester,2008-06-30,2008-05-01,2008-05-01,"400 Rogers Parkway  Rochester, NY, 14617",Monroe,,N/A,Low Enrollment,12,28,28
St. Monica-Diocese of Rochester,2008-06-30,2008-05-01,2008-05-01,"841 Genesee Street  Rochester, NY, 14611",Monroe,,N/A,Low Enrollment,13,38,38
St. Rose's Home,,2008-12-18,2008-12-18,"71 Jackson Street  New York, NY, 10002",New York,,N/A,Economic,11,39,39
Sterling Mets L.P. (Sterling) Shea Stadium,,2008-07-29,2008-07-29,"123-01 Roosevelt Avenue  Flushing, NY, 11368",Queens,,N/A,Economic,75,"1,050","1,050"
Steve & Barry's (Corporate Offices),2008-07-09,2008-07-10,2008-07-10,"6 & 12 Harbor Park Drive  Port Washington, NY, 11050",Nassau,,N/A,Economic,80,172,172
Stewart EFI,2008-06-08,2008-04-15,2008-04-15,"630 Central Park Avenue  Yonkers, NY, 10704",Westchester,,N/A,Economic,97,146,146
"Sun Microsystems, Inc.",2008-09-08,2008-07-10,2008-07-10,"101 Park Avenue 3rd & 4th Fl  New York, NY, 10178",New York,,N/A,Economic,81,33,33
"Sun Microsystems, Inc.",2008-09-08,2008-07-10,2008-07-10,"345 Woodcliff Drive  Fairport, NY, 14450",Monroe,,N/A,Economic,79,5,5
"Sun Microsystems, Inc.",2008-09-08,2008-07-10,2008-07-10,"621 Columbia Street Extension  Cohoes, NY, 12047",Albany,,N/A,Economic,78,1,1
Super Steel Schenectady Inc.,2009-01-31,2008-12-01,2008-12-01,"2000 7th Street  Glenville, NY, 12302",Schenectady,,N/A,Economic,31,175,175
Swiss American Securities Inc.,2008-06-10,2008-04-15,2008-04-15,"12 East 49th Street  New York, NY, 10017",New York,,N/A,Economic,96,124,124
Swissport Cargo Services,2008-11-30,2008-09-29,2008-09-29,"JFK International Airport, Bldg 21  Jamaica, NY, 11430",Queens,,N/A,Economic,63,97,97
Tech Valley Printing,2008-02-06,2008-02-07,2008-02-07,"2550 Ninth Avenue  Watervliet, NY, 12189",Albany,,N/A,Economic,112,150,150
TeleTech Niagara Falls SDC,2008-07-25,2008-05-15,2008-05-15,"333 1st Street  Niagara Falls, NY, 14303",Niagara,,N/A,Loss of Contract,6,187,187
TeleTech Niagara Falls SDC,2008-04-26,2008-02-26,2008-02-26,"333 1st Street  Niagara Falls, NY, 14303",Niagara,,N/A,Economic Loss of Contract,1,340,340
Thacher Proffitt & Wood LLP,2008-12-31,2008-12-23,2008-12-23,"2 World Financial Center  New York, NY, 10281",New York,,N/A,Economic,7,243,243
The Home Depot,2008-08-05,2008-06-04,2008-06-04,"5949 Rome Taberg Road  Rome, NY, 13440",Oneida,,N/A,Economic,87,88,88
The Newark Group dba Bennington Paperboard,2008-08-30,2008-07-03,2008-07-03,"11 Cottrell Road Route 67  North Hoosick, NY, 12133",Rensselaer,,N/A,Economic,82,64,64
The Penn Traffic Company/ P & C Foods,2009-01-10,2008-11-17,2008-11-17,"137 State Route 104  Oswego, NY, 13126",Oswego,,N/A,Economic,42,68,68
The Penn Traffic Company/Quality Markets,,2008-12-05,2008-12-05,"249 Fluvanna Avenue  Jamestown, NY, 14701",Chautauqua,,N/A,Economic,26,62,62
The Surrey Hotel,2008-06-01,2008-04-01,2008-04-01,"20 East 76th Street  New York, NY, 10021",New York,,N/A,Building Renovation,1,62,62
Thomson Reuters (Technology Function),2008-11-12,2008-11-13,2008-11-13,"44 South Broadway 18th Floor  White Plains, NY, 10601",Westchester,,N/A,Economic,44,35,35
"TLC Health Care Services, Inc. (being purchased by Amedisys)",2008-04-30,2008-03-12,2008-03-12,"1983 Marcus Avenue  Lake Success, NY, 11042",Nassau,,N/A,Being purchased by Amedisys,1,107,107
Transervice Logistics Inc. (Motormen Haulage Division),2008-03-29,2008-02-04,2008-02-04,"Hemlock Street and Boulevard Avenue  Central Islip, NY, 11722",Suffolk,,N/A,Termination of contract with Ocean Logistics,1,110,110
Transit Facility Management Corp,,2008-08-12,2008-08-12,"626 Wortman Avenue  Brooklyn, NY, 11208",Kings,,N/A,Economic,73,248,248
Turning Point Facility of Saint Francis Hospital,2009-03-15,2008-12-16,2008-12-16,"11 Hastings Drive  Beacon, NY, 12601",Dutchess,,N/A,Economic,13,34,34
U.S. Web Inc.,2008-11-16,2008-09-25,2008-09-25,"780 Park Avenue  Huntington, NY, 11743",Suffolk,,N/A,Chapter 11 Outcome under negotiations,1,208,208
UBS Investment Bank (MSG),2008-06-19,2008-06-06,2008-06-06,"1285 Avenue of the Americas 19th Floor  New York, NY, 10019",New York,,N/A,Closing MSG division,1,195,195
UniCredit Banca di Roma,2008-07-15,2008-05-21,2008-05-21,"34 East 51st Street  New York, NY, 10022",New York,,N/A,Merger,1,57,57
Unisys Corporation,2009-01-19,2008-11-26,2008-11-26,"180 Kenneth Drive  Rochester, NY, 14623",Monroe,,N/A,Economic,33,89,89
"Vanity Fair Brands, LP",2008-04-18,2008-02-13,2008-02-13,"136 Madison Avenue  New York, NY, ",New York,,N/A,Economic,111,62,62
Victory Memorial Hospital,2008-06-15,2008-04-17,2008-04-17,"699 92nd Street  Brooklyn, NY, 11228",Kings,,N/A,Berger Commission impacted closure,1,801,801
"Virgin Atlantic Airways, Ltd (Call Center Operations)",2008-07-31,2008-05-02,2008-05-02,"75 N. Water Street (North American Headquarters)  Norwalk, CT (headquarters), CT, 06854",New York,,N/A,Economic,95,11,11
Visiting Nurse Service of New York,2008-06-30,2008-04-18,2008-04-18,"355 East 149th St  Bronx, NY, 10544",New York,,N/A,Non renewal of NYC contract,1,136,136
"Volume Services, Inc. d/b/a Centerplate's",2008-09-21,2008-07-23,2008-07-23,"Yankee Stadium, 161st Street and River Avenue  Bronx, NY, 10451",Bronx,,N/A,Contract with the New York Yankees will expire 08,1,"1,861","1,861"
VOOM HD a subsidiary of Rainbow HD Holdings,2008-12-18,2008-12-22,2008-12-22,"1 Media Crossways Park Drive  Woodbury, NY, 11797",Nassau,,N/A,Economic,8,57,57
VOOM HD a subsidiary of Rainbow HD Holdings,2008-12-18,2008-12-22,2008-12-22,"11 Penn Plaza 2nd Floor  New York, NY, 10001",New York,,N/A,Economic,9,134,134
Wachovia Corporation,2007-12-08,2008-02-20,2008-02-20,"125 Broad Street, Floor 40  New York, NY, ",New York,,N/A,Integration of business units,1,55,55
"Wakiya, Gramercy Park Hotel",2008-12-20,2008-10-20,2008-10-20,"2 Lexington Avenue  New York, NY, 10010",New York,,N/A,Economic,58,59,59
"Watson Laboratories, Inc.",2008-06-27,2008-04-24,2008-04-24,"39 Mt. Ebo Road South  Brewster, NY, 10509",Putnam,,N/A,Shifting operations including overseas,1,75,75
"Watson Laboratories, Inc.",2008-06-27,2008-04-24,2008-04-24,"1033 Stoneleigh Avenue  Carmel, NY, 10512",Putnam,,N/A,Shifting operations including overseas,2,64,64
Welcome Wagon a subsidiary of Move Inc.,2008-12-09,2008-12-10,2008-12-10,"245 Newton Road  Plainview, NY, 11803",Nassau,,N/A,Economic,21,50,50
"WellPoint, aka National Government Services",2008-08-29,2008-06-30,2008-06-30,"2651 Strang Boulevard  Yorktown Heights, NY, 10598",Westchester,,N/A,Consolidating operations,1,188,188
"Westech Building Products, Inc.",2008-05-05,2008-03-03,2008-03-03,"2287 Route 292  Holmes, NY, 12531",Dutchess,,N/A,Economic,109,56,56
"Worldwide Flight Services, Inc.  NY Offices",2008-09-06,2008-07-09,2008-07-09,"Bldg 151, 3rd Fl Suite 304/JFK Intn'l Airport  Jamaica, NY, 11430",Queens,,N/A,Cancelling contract,1,310,310
Wyeth Pharmaceuticals,2006-01-20,2008-10-17,2008-10-17,"64 Maple Street  Rouses Point, NY, 12979",Clinton,,N/A,Economic,59,"1,150","1,150"
"XL Financial Administrative Services, Inc.",2008-03-31,2008-05-02,2008-05-02,"1221 Avenue of the Americas  New York, NY, 10020",New York,,N/A,Reduce Staffing Economic and operational needs,1,52,52
Yellow Transportation,2009-03-01,2008-12-30,2008-12-30,"66 Milens Road  Tonawanda, NY, 14150",Erie,,N/A,Economic,2,70,70
